Date,AGG,EEM,GLD,GSG,LQD,QQQ,SLV,SPY,TLT,VGK,VNQ,VPL,VWRA.L
2006-10-03,57.1365966796875,21.58477020263672,57.11000061035156,40.279998779296875,51.588077545166016,34.69207000732422,10.8100004196167,94.05573272705078,50.70867156982422,31.230937957763672,33.195655822753906,36.93584060668945,
2006-10-04,57.35982894897461,22.162324905395508,56.369998931884766,40.66999816894531,51.8349494934082,35.54409408569336,10.800000190734863,95.15594482421875,51.07826614379883,31.568180084228516,33.579925537109375,37.22343826293945,
2006-10-05,57.18236541748047,22.456764221191406,56.91999816894531,41.060001373291016,51.665531158447266,35.716209411621094,11.07800006866455,95.33935546875,50.72004699707031,31.568180084228516,33.799537658691406,37.57561111450195,
2006-10-06,56.970611572265625,22.400144577026367,56.9900016784668,41.400001525878906,51.375160217285156,35.638763427734375,11.095000267028809,95.21940612792969,50.191253662109375,31.33506965637207,33.589088439941406,37.117801666259766,
2006-10-09,57.090797424316406,22.316341400146484,57.20000076293945,41.849998474121094,51.41387939453125,35.759246826171875,11.277999877929688,95.27584075927734,50.32771301269531,31.394588470458984,33.7812385559082,36.73628234863281,
2006-10-10,56.8675651550293,22.517919540405273,57.0,41.150001525878906,51.1864013671875,35.81948471069336,11.118000030517578,95.40281677246094,49.92969512939453,31.409473419189453,33.78581619262695,37.1236572265625,
2006-10-11,56.804630279541016,22.397876739501953,56.880001068115234,40.79999923706055,51.070308685302734,35.750648498535156,11.17300033569336,95.28996276855469,49.7818489074707,31.454097747802734,33.657718658447266,36.965187072753906,
2006-10-12,56.861778259277344,22.943723678588867,57.4900016784668,40.93000030517578,51.19123840332031,36.31864929199219,11.291000366210938,96.11516571044922,49.81026077270508,31.79631996154785,33.96422576904297,37.288002014160156,
2006-10-13,56.71876525878906,23.079622268676758,58.56999969482422,41.45000076293945,51.00251770019531,36.5165901184082,11.638999938964844,96.36196899414062,49.560089111328125,31.791362762451172,34.353084564208984,37.27039337158203,
2006-10-16,56.81029510498047,23.143033981323242,59.16999816894531,42.400001525878906,51.12836837768555,36.55103302001953,11.845000267028809,96.51011657714844,49.7818489074707,31.865745544433594,34.42630386352539,37.62842559814453,
2006-10-17,56.89618682861328,22.83953285217285,58.650001525878906,41.849998474121094,51.225196838378906,36.14653396606445,11.687999725341797,96.20681762695312,49.82164001464844,31.682249069213867,34.311920166015625,37.35255813598633,
2006-10-18,56.96487808227539,23.063764572143555,58.59000015258789,41.400001525878906,51.33161163330078,35.97439956665039,11.722000122070312,96.33377075195312,49.924007415771484,31.71697235107422,34.48575973510742,37.44648361206055,
2006-10-19,56.93627166748047,23.165695190429688,59.40999984741211,41.88999938964844,51.16706085205078,36.060462951660156,12.069999694824219,96.48896026611328,49.833003997802734,31.984785079956055,34.40342712402344,37.66364288330078,
2006-10-20,56.91911315917969,23.056974411010742,58.779998779296875,41.5,51.1864013671875,36.14653396606445,11.876999855041504,96.51011657714844,49.7818489074707,32.183162689208984,34.3576774597168,37.66364288330078,
2006-10-23,56.75308609008789,23.036584854125977,57.7599983215332,41.099998474121094,51.070308685302734,36.5165901184082,11.638999938964844,96.95440673828125,49.582820892333984,32.163330078125,34.56354522705078,38.051021575927734,
2006-10-24,56.816070556640625,23.167951583862305,58.16999816894531,41.599998474121094,51.15740203857422,36.26702117919922,11.788999557495117,97.24359130859375,49.582820892333984,32.10877990722656,34.38512420654297,38.051021575927734,
2006-10-25,56.953453063964844,23.43747901916504,58.7599983215332,42.630001068115234,51.375160217285156,36.5165901184082,11.895000457763672,97.5750503540039,49.97513961791992,32.381561279296875,34.55896759033203,38.133182525634766,
2006-10-26,57.1480712890625,23.494104385375977,59.290000915527344,42.150001525878906,51.539703369140625,36.85224151611328,12.105999946594238,97.87833404541016,50.299278259277344,32.619625091552734,34.90209197998047,38.46187210083008,
2006-10-27,57.26249313354492,23.102270126342773,59.400001525878906,42.150001525878906,51.704219818115234,36.3272705078125,12.01099967956543,97.2647476196289,50.53238296508789,32.41627883911133,34.66876983642578,37.98646926879883,
2006-10-30,57.27399444580078,23.022991180419922,59.900001525878906,40.939998626708984,51.75261688232422,36.55961608886719,12.105999946594238,97.19419860839844,50.67454528808594,32.346839904785156,34.8654899597168,37.939510345458984,
2006-10-31,57.485774993896484,23.464658737182617,60.2400016784668,41.0,51.98490905761719,36.64570617675781,12.267999649047852,97.18009948730469,51.066864013671875,32.45595932006836,34.924964904785156,37.839725494384766,
2006-11-01,57.584590911865234,23.229097366333008,61.36000061035156,41.0,52.156524658203125,36.14653396606445,12.444000244140625,96.5241928100586,51.3494873046875,32.40139389038086,34.655033111572266,37.781028747558594,
